timestamp,sensor_A,sensor_B,sensor_C,sensor_D
2024-01-01 08:24:02,1.02,1.10,78.70,33.10
2024-01-01 08:24:03,0.50,0.45,80.11,41.13
2024-01-01 08:24:04,1.37,1.12,79.02,40.37
2024-01-01 08:24:05,0.74,1.52,79.12,45.94
2024-01-01 08:24:06,0.89,0.58,79.60,40.80
2024-01-01 08:24:07,0.50,1.71,82.77,38.25
2024-01-01 08:24:08,-0.28,0.95,79.60,39.92
2024-01-01 08:24:09,0.90,0.56,77.74,40.41
2024-01-01 08:24:10,2.21,1.50,77.83,33.28
2024-01-01 08:24:11,1.39,0.86,80.90,50.83
2024-01-01 08:24:12,0.99,1.38,83.64,42.08
2024-01-01 08:24:13,0.87,0.85,77.59,40.84
2024-01-01 08:24:14,1.01,0.97,79.69,42.46
2024-01-01 08:24:15,1.27,1.25,80.25,42.82
2024-01-01 08:24:16,0.41,1.15,76.78,39.40
2024-01-01 08:24:17,1.56,0.00,79.13,37.42
2024-01-01 08:24:18,1.36,0.44,74.79,42.31
2024-01-01 08:24:19,1.36,1.46,73.88,41.41
2024-01-01 08:24:20,1.22,0.93,80.37,36.58
2024-01-01 08:24:21,1.01,0.74,78.24,45.44
2024-01-01 08:24:22,1.34,0.32,79.80,40.88
2024-01-01 08:24:23,1.30,0.46,79.17,42.56
2024-01-01 08:24:24,0.82,-0.01,76.58,45.13
2024-01-01 08:24:25,0.71,0.95,79.44,39.57
2024-01-01 08:24:26,1.05,0.70,75.67,40.66
2024-01-01 08:24:27,1.77,0.52,83.11,42.53
2024-01-01 08:24:28,0.38,0.97,75.70,36.29
2024-01-01 08:24:29,0.27,1.18,79.25,39.29
2024-01-01 08:24:30,69.31,2.05,35.29,39.46
2024-01-01 08:24:31,65.59,0.24,42.36,35.01
2024-01-01 08:24:32,66.43,1.58,39.15,47.98
2024-01-01 08:24:33,66.62,1.49,38.47,32.94
2024-01-01 08:24:34,64.90,0.61,43.62,33.24
2024-01-01 08:24:35,67.66,96.92,39.49,43.54
2024-01-01 08:24:36,66.00,90.50,41.95,40.98
2024-01-01 08:24:37,66.97,92.58,36.88,33.86
2024-01-01 08:24:38,64.23,95.68,37.25,40.23
2024-01-01 08:24:39,65.01,93.71,41.31,43.50
2024-01-01 08:24:40,67.21,91.38,38.72,37.33
2024-01-01 08:24:41,64.90,93.51,42.94,47.66
2024-01-01 08:24:42,68.97,89.62,38.38,30.18
2024-01-01 08:24:43,64.59,91.48,41.86,39.66
2024-01-01 08:24:44,65.71,95.81,35.70,41.35
2024-01-01 08:24:45,67.00,91.87,45.47,40.05
2024-01-01 08:24:46,62.16,90.25,42.21,35.46
2024-01-01 08:24:47,61.34,96.70,45.29,34.90
2024-01-01 08:24:48,61.68,88.59,40.48,37.62
2024-01-01 08:24:49,67.12,91.30,40.65,38.89
2024-01-01 08:24:50,63.35,94.79,38.08,37.81
2024-01-01 08:24:51,69.44,88.46,39.70,39.33
2024-01-01 08:24:52,63.05,88.60,41.10,30.86
2024-01-01 08:24:53,64.41,90.83,41.44,33.79
2024-01-01 08:24:54,66.98,94.54,41.91,30.70
2024-01-01 08:24:55,67.76,91.22,35.65,32.67
2024-01-01 08:24:56,67.73,94.87,37.31,38.03
2024-01-01 08:24:57,65.87,91.18,41.85,34.15
2024-01-01 08:24:58,65.36,91.28,47.08,43.90
2024-01-01 08:24:59,64.34,94.50,40.98,33.99
2024-01-01 08:25:00,64.56,93.21,43.04,33.20
2024-01-01 08:25:01,61.75,93.82,42.63,33.12
2024-01-01 08:25:02,61.06,90.72,49.19,29.89
2024-01-01 08:25:03,62.54,92.21,37.24,31.94
2024-01-01 08:25:04,62.05,89.85,43.06,36.42
2024-01-01 08:25:05,61.32,89.42,38.33,32.10
2024-01-01 08:25:06,63.46,89.92,34.40,28.20
2024-01-01 08:25:07,63.82,89.28,42.60,27.41
2024-01-01 08:25:08,61.93,91.60,43.26,29.04
2024-01-01 08:25:09,64.54,88.78,40.42,30.86
2024-01-01 08:25:10,59.14,89.88,44.20,35.07
2024-01-01 08:25:11,60.87,91.87,52.77,24.67
2024-01-01 08:25:12,59.66,91.95,43.43,28.48
2024-01-01 08:25:13,57.19,87.89,47.21,30.07
2024-01-01 08:25:14,60.59,91.93,41.70,21.88
2024-01-01 08:25:15,60.35,88.04,44.68,25.62
2024-01-01 08:25:16,63.45,88.71,41.22,25.96
2024-01-01 08:25:17,61.51,83.55,41.86,25.23
2024-01-01 08:25:18,58.03,86.08,50.64,28.92
2024-01-01 08:25:19,63.61,92.90,45.37,27.24
2024-01-01 08:25:20,62.17,87.56,43.11,25.40
2024-01-01 08:25:21,60.72,89.30,36.66,29.07
2024-01-01 08:25:22,58.92,89.95,43.56,33.99
2024-01-01 08:25:23,57.28,87.05,53.74,33.40
2024-01-01 08:25:24,58.28,93.27,44.34,18.89
2024-01-01 08:25:25,61.02,87.22,46.70,28.64
2024-01-01 08:25:26,62.43,90.04,46.87,25.37
2024-01-01 08:25:27,61.57,88.32,43.72,26.46
2024-01-01 08:25:28,57.32,85.54,43.08,24.00
2024-01-01 08:25:29,55.88,87.30,39.17,25.82
2024-01-01 08:25:30,58.22,90.87,47.12,25.72
2024-01-01 08:25:31,54.21,91.69,45.03,22.56
2024-01-01 08:25:32,58.21,86.97,45.60,21.06
2024-01-01 08:25:33,57.09,87.50,42.00,22.63
2024-01-01 08:25:34,56.26,84.57,45.45,25.14
2024-01-01 08:25:35,53.82,86.72,47.81,26.38
2024-01-01 08:25:36,57.85,83.52,46.10,27.18
2024-01-01 08:25:37,55.57,86.27,43.32,21.58
2024-01-01 08:25:38,54.10,88.05,51.13,24.49
2024-01-01 08:25:39,50.51,84.84,47.90,27.01
2024-01-01 08:25:40,56.01,80.82,41.37,27.62
2024-01-01 08:25:41,59.42,85.49,44.02,22.54
2024-01-01 08:25:42,59.00,84.81,44.70,21.70
2024-01-01 08:25:43,54.57,85.74,47.74,23.17
2024-01-01 08:25:44,54.09,81.61,51.63,17.64
2024-01-01 08:25:45,56.04,83.10,45.67,21.29
2024-01-01 08:25:46,52.91,92.50,47.89,24.88
2024-01-01 08:25:47,55.32,87.73,43.50,24.32
2024-01-01 08:25:48,56.05,86.21,48.83,20.52
2024-01-01 08:25:49,56.78,82.97,46.49,22.33
2024-01-01 08:25:50,53.93,85.90,46.38,18.02
2024-01-01 08:25:51,53.53,84.01,42.17,24.00
2024-01-01 08:25:52,51.98,86.69,53.14,20.75
2024-01-01 08:25:53,51.89,86.96,45.18,19.84
2024-01-01 08:25:54,52.89,87.17,46.49,19.39
2024-01-01 08:25:55,53.88,82.51,48.75,20.48
2024-01-01 08:25:56,54.78,81.68,43.54,18.84
2024-01-01 08:25:57,51.14,82.25,44.83,23.17
2024-01-01 08:25:58,55.54,83.38,40.31,18.88
2024-01-01 08:25:59,51.81,81.87,51.08,26.75
2024-01-01 08:26:00,52.11,85.24,47.10,26.17
2024-01-01 08:26:01,50.46,86.73,58.50,16.68
2024-01-01 08:26:02,46.91,79.08,48.87,20.47
2024-01-01 08:26:03,53.33,82.76,45.24,17.54
2024-01-01 08:26:04,52.83,81.17,46.60,18.79
2024-01-01 08:26:05,50.60,82.31,50.37,28.07
2024-01-01 08:26:06,51.09,79.32,47.93,18.81
2024-01-01 08:26:07,51.79,80.23,50.76,21.46
2024-01-01 08:26:08,47.43,83.51,48.60,22.17
2024-01-01 08:26:09,49.30,82.34,46.27,16.00
2024-01-01 08:26:10,51.75,77.60,43.56,16.58
2024-01-01 08:26:11,47.45,78.24,44.86,15.19
2024-01-01 08:26:12,50.35,81.99,48.24,16.48
2024-01-01 08:26:13,46.85,73.68,50.99,8.65
2024-01-01 08:26:14,50.29,81.47,47.93,22.26
2024-01-01 08:26:15,49.09,81.08,54.28,28.34
2024-01-01 08:26:16,45.73,84.45,56.25,20.76
2024-01-01 08:26:17,51.09,84.89,48.34,14.55
2024-01-01 08:26:18,47.09,77.11,46.36,17.71
2024-01-01 08:26:19,46.74,80.02,50.26,18.51
2024-01-01 08:26:20,48.56,81.26,49.06,16.35
2024-01-01 08:26:21,50.26,79.99,47.87,23.94
2024-01-01 08:26:22,45.73,77.60,50.47,23.83
2024-01-01 08:26:23,47.69,74.10,49.43,16.06
2024-01-01 08:26:24,48.22,76.15,49.91,23.69
2024-01-01 08:26:25,48.56,80.02,48.96,27.00
2024-01-01 08:26:26,47.32,81.20,52.23,28.62
2024-01-01 08:26:27,46.04,78.73,53.46,32.59
2024-01-01 08:26:28,44.92,75.75,50.32,17.65
2024-01-01 08:26:29,46.55,73.95,55.88,32.69
2024-01-01 08:26:30,44.04,80.56,50.64,20.12
2024-01-01 08:26:31,40.14,76.20,51.06,19.31
2024-01-01 08:26:32,46.66,72.79,53.14,23.14
2024-01-01 08:26:33,47.40,76.23,49.11,19.67
2024-01-01 08:26:34,40.67,78.83,56.56,23.76
2024-01-01 08:26:35,43.19,74.99,46.88,17.05
2024-01-01 08:26:36,46.25,71.20,56.43,21.55
2024-01-01 08:26:37,48.93,77.01,52.66,27.83
2024-01-01 08:26:38,44.67,77.18,48.70,22.65
2024-01-01 08:26:39,42.98,69.84,49.78,23.63
2024-01-01 08:26:40,43.88,73.12,58.69,25.17
2024-01-01 08:26:41,46.80,78.04,49.71,28.15
2024-01-01 08:26:42,42.57,79.79,51.96,17.05
2024-01-01 08:26:43,42.07,76.07,47.96,26.22
2024-01-01 08:26:44,42.52,72.39,53.44,23.03
2024-01-01 08:26:45,41.39,74.74,54.49,24.99
2024-01-01 08:26:46,43.35,73.09,56.14,28.79
2024-01-01 08:26:47,46.17,74.41,48.10,20.00
2024-01-01 08:26:48,43.38,76.52,49.41,20.96
2024-01-01 08:26:49,42.04,71.06,56.13,17.50
2024-01-01 08:26:50,41.77,71.94,57.96,23.29
2024-01-01 08:26:51,39.05,75.34,51.86,31.05
2024-01-01 08:26:52,43.76,79.44,56.99,25.49
2024-01-01 08:26:53,41.65,73.80,55.12,20.86
2024-01-01 08:26:54,41.26,72.25,58.52,24.53
2024-01-01 08:26:55,47.83,69.48,51.09,20.77
2024-01-01 08:26:56,41.86,71.45,47.32,22.48
2024-01-01 08:26:57,39.58,79.09,55.80,28.80
2024-01-01 08:26:58,40.05,73.88,59.15,22.81
2024-01-01 08:26:59,43.03,72.97,51.50,32.21
2024-01-01 08:27:00,40.78,78.91,54.37,27.74
2024-01-01 08:27:01,37.50,73.47,56.97,28.64
2024-01-01 08:27:02,42.04,70.04,46.08,27.45
2024-01-01 08:27:03,38.69,73.69,61.80,31.92
2024-01-01 08:27:04,43.60,74.87,51.14,32.23
2024-01-01 08:27:05,41.84,72.66,56.41,30.71
2024-01-01 08:27:06,38.62,68.05,56.57,31.90
2024-01-01 08:27:07,41.90,76.24,58.63,29.06
2024-01-01 08:27:08,39.31,72.28,57.63,32.35
2024-01-01 08:27:09,40.71,73.77,54.87,29.10
2024-01-01 08:27:10,39.81,75.48,53.43,30.73
2024-01-01 08:27:11,36.98,69.90,60.21,29.89
2024-01-01 08:27:12,37.22,71.96,52.05,29.43
2024-01-01 08:27:13,40.41,69.93,57.69,28.77
2024-01-01 08:27:14,37.51,69.03,54.19,33.66
2024-01-01 08:27:15,37.22,72.79,61.43,37.30
2024-01-01 08:27:16,35.95,65.92,58.91,37.00
2024-01-01 08:27:17,38.55,67.32,58.80,27.55
2024-01-01 08:27:18,41.67,68.17,55.24,38.00
2024-01-01 08:27:19,35.26,69.84,53.59,31.83
2024-01-01 08:27:20,37.29,69.47,55.05,35.76
2024-01-01 08:27:21,39.91,68.11,58.07,29.98
2024-01-01 08:27:22,36.77,68.76,58.44,34.43
2024-01-01 08:27:23,37.69,70.99,60.93,35.36
2024-01-01 08:27:24,34.51,69.13,60.51,28.41
2024-01-01 08:27:25,37.34,68.73,54.70,37.03
2024-01-01 08:27:26,35.96,72.56,56.03,40.21
2024-01-01 08:27:27,38.16,67.65,57.41,34.37
2024-01-01 08:27:28,38.42,70.51,50.00,40.74
2024-01-01 08:27:29,41.08,70.21,60.37,34.77
2024-01-01 08:27:30,36.92,71.04,59.17,39.15
2024-01-01 08:27:31,36.28,67.95,61.92,27.09
2024-01-01 08:27:32,35.87,71.05,53.73,45.86
2024-01-01 08:27:33,34.64,70.26,62.95,42.37
2024-01-01 08:27:34,35.89,72.88,65.16,35.46
2024-01-01 08:27:35,34.49,68.89,55.34,28.91
2024-01-01 08:27:36,35.28,68.69,61.14,38.15
2024-01-01 08:27:37,37.45,69.12,57.53,31.41
2024-01-01 08:27:38,32.67,65.73,55.76,39.15
2024-01-01 08:27:39,36.84,66.68,59.38,39.20
2024-01-01 08:27:40,37.07,64.81,60.26,33.96
2024-01-01 08:27:41,34.07,65.03,57.75,42.38
2024-01-01 08:27:42,29.94,67.53,65.53,41.28
2024-01-01 08:27:43,32.85,66.46,55.29,42.12
2024-01-01 08:27:44,36.54,67.69,53.59,38.40
2024-01-01 08:27:45,33.78,70.68,60.14,32.85
2024-01-01 08:27:46,31.71,67.33,61.05,42.56
2024-01-01 08:27:47,32.58,60.02,58.30,37.70
2024-01-01 08:27:48,35.16,67.59,61.33,33.35
2024-01-01 08:27:49,34.46,70.85,60.92,44.43
2024-01-01 08:27:50,32.78,65.04,62.91,47.54
2024-01-01 08:27:51,32.41,66.21,60.18,39.08
2024-01-01 08:27:52,32.26,64.35,62.45,47.98
2024-01-01 08:27:53,31.09,68.32,60.01,39.80
2024-01-01 08:27:54,36.06,65.04,64.52,38.00
2024-01-01 08:27:55,32.09,62.64,58.31,37.08
2024-01-01 08:27:56,35.07,65.17,65.28,46.22
2024-01-01 08:27:57,35.58,65.56,58.76,36.62
2024-01-01 08:27:58,34.43,64.08,55.21,42.74
2024-01-01 08:27:59,31.48,66.48,65.22,37.61
2024-01-01 08:28:00,33.06,64.87,60.54,38.05
2024-01-01 08:28:01,32.11,68.59,63.29,44.05
2024-01-01 08:28:02,30.26,68.37,65.52,38.44
2024-01-01 08:28:03,32.63,67.91,61.44,38.36
2024-01-01 08:28:04,29.54,63.84,60.50,44.52
2024-01-01 08:28:05,34.19,68.79,62.42,46.39
2024-01-01 08:28:06,30.80,63.33,61.52,42.58
2024-01-01 08:28:07,32.05,65.18,62.83,37.37
2024-01-01 08:28:08,32.14,68.47,54.26,37.93
2024-01-01 08:28:09,30.97,64.59,62.76,40.27
2024-01-01 08:28:10,32.59,66.94,58.53,41.21
2024-01-01 08:28:11,30.39,63.58,66.72,35.94
2024-01-01 08:28:12,33.02,67.71,62.06,42.74
2024-01-01 08:28:13,28.51,62.86,63.61,40.14
2024-01-01 08:28:14,31.39,62.84,62.63,32.87
2024-01-01 08:28:15,34.95,65.28,56.04,35.95
2024-01-01 08:28:16,29.01,66.79,67.47,37.58
2024-01-01 08:28:17,29.59,67.17,68.22,39.23
2024-01-01 08:28:18,31.91,60.87,62.03,46.99
2024-01-01 08:28:19,31.19,64.49,66.06,40.29
2024-01-01 08:28:20,31.47,66.73,59.41,35.88
2024-01-01 08:28:21,31.70,61.79,58.59,40.01
2024-01-01 08:28:22,31.94,65.63,60.96,37.61
2024-01-01 08:28:23,32.84,62.79,61.60,40.20
2024-01-01 08:28:24,31.39,68.17,59.99,41.09
2024-01-01 08:28:25,30.04,66.84,63.59,43.48
2024-01-01 08:28:26,31.82,67.54,61.83,38.40
2024-01-01 08:28:27,34.23,64.62,56.46,44.91
2024-01-01 08:28:28,30.13,65.97,63.48,41.83
2024-01-01 08:28:29,28.41,62.24,65.55,35.21
2024-01-01 08:28:30,32.53,62.98,60.99,46.72
2024-01-01 08:28:31,30.04,66.44,65.43,39.02
2024-01-01 08:28:32,25.91,69.98,60.80,34.20
2024-01-01 08:28:33,31.92,61.89,62.25,43.97
2024-01-01 08:28:34,29.12,61.99,59.02,45.48
2024-01-01 08:28:35,29.98,65.72,58.67,36.85
2024-01-01 08:28:36,30.80,61.24,59.62,34.77
2024-01-01 08:28:37,30.50,61.91,58.87,35.89
2024-01-01 08:28:38,31.52,64.08,59.45,39.24
2024-01-01 08:28:39,29.21,62.91,61.83,41.28
2024-01-01 08:28:40,31.09,63.08,63.86,38.23
2024-01-01 08:28:41,29.53,63.07,61.32,36.14
2024-01-01 08:28:42,31.51,64.39,56.34,41.50
2024-01-01 08:28:43,31.25,64.78,64.67,34.03
2024-01-01 08:28:44,28.14,62.62,60.60,39.17
2024-01-01 08:28:45,32.18,63.41,60.52,33.66
2024-01-01 08:28:46,28.93,64.26,63.98,36.30
2024-01-01 08:28:47,31.62,68.52,61.63,33.88
2024-01-01 08:28:48,30.73,65.28,64.84,33.87
2024-01-01 08:28:49,33.68,64.51,61.23,32.33
2024-01-01 08:28:50,29.56,62.96,59.68,38.97
2024-01-01 08:28:51,29.31,63.46,68.95,30.40
2024-01-01 08:28:52,29.98,63.10,62.60,30.12
2024-01-01 08:28:53,29.42,61.63,61.91,41.31
2024-01-01 08:28:54,31.64,65.46,63.91,36.47
2024-01-01 08:28:55,26.82,66.03,64.66,22.76
2024-01-01 08:28:56,27.96,65.35,64.42,29.77
2024-01-01 08:28:57,27.95,64.47,70.71,24.52
2024-01-01 08:28:58,32.00,60.47,59.97,27.70
2024-01-01 08:28:59,33.54,64.92,58.92,18.68
2024-01-01 08:29:00,29.94,62.06,62.39,30.42
2024-01-01 08:29:01,29.83,62.72,65.31,26.13
2024-01-01 08:29:02,30.34,58.67,57.28,30.67
2024-01-01 08:29:03,32.55,63.82,54.57,23.66
2024-01-01 08:29:04,28.40,66.71,61.20,30.22
2024-01-01 08:29:05,30.77,65.02,56.64,27.96
2024-01-01 08:29:06,32.28,59.48,59.36,35.36
2024-01-01 08:29:07,31.37,63.95,62.69,34.72
2024-01-01 08:29:08,30.78,66.33,58.86,31.95
2024-01-01 08:29:09,32.45,64.42,56.25,27.23
2024-01-01 08:29:10,25.08,66.00,65.16,36.22
2024-01-01 08:29:11,31.89,66.99,63.45,21.80
2024-01-01 08:29:12,29.27,63.49,57.35,22.13
2024-01-01 08:29:13,26.97,60.81,66.28,27.15
2024-01-01 08:29:14,31.70,65.17,63.43,36.24
2024-01-01 08:29:15,33.48,62.07,62.78,26.15
2024-01-01 08:29:16,30.51,68.30,65.35,25.97
2024-01-01 08:29:17,32.75,64.84,66.96,20.69
2024-01-01 08:29:18,34.13,62.43,58.46,29.99
2024-01-01 08:29:19,33.59,66.12,60.17,29.77
2024-01-01 08:29:20,34.30,65.67,58.17,28.86
2024-01-01 08:29:21,32.57,64.15,60.46,22.95
2024-01-01 08:29:22,31.30,69.54,65.82,22.40
2024-01-01 08:29:23,28.02,65.42,59.15,19.82
2024-01-01 08:29:24,30.80,70.10,58.94,25.09
2024-01-01 08:29:25,29.68,66.80,66.33,20.21
2024-01-01 08:29:26,35.78,68.71,61.59,19.60
2024-01-01 08:29:27,31.16,62.23,60.21,22.39
2024-01-01 08:29:28,31.83,63.59,63.46,21.91
2024-01-01 08:29:29,32.77,63.17,61.36,21.51
2024-01-01 08:29:30,31.84,60.91,65.40,25.32
2024-01-01 08:29:31,35.22,69.06,59.09,23.57
2024-01-01 08:29:32,30.67,66.95,64.67,21.90
2024-01-01 08:29:33,32.39,63.78,68.49,23.59
2024-01-01 08:29:34,30.61,63.22,63.43,18.71
2024-01-01 08:29:35,29.54,65.28,62.42,22.91
2024-01-01 08:29:36,31.05,68.00,63.54,22.92
2024-01-01 08:29:37,32.29,65.63,59.53,16.14
2024-01-01 08:29:38,31.60,67.81,68.20,25.97
2024-01-01 08:29:39,31.17,64.37,61.84,18.30
2024-01-01 08:29:40,29.84,67.34,61.28,22.03
2024-01-01 08:29:41,32.59,65.29,57.94,26.18
2024-01-01 08:29:42,29.85,65.14,65.38,25.09
2024-01-01 08:29:43,34.48,62.06,61.91,21.39
2024-01-01 08:29:44,33.23,64.41,58.57,19.67
2024-01-01 08:29:45,30.26,63.20,63.57,24.79
2024-01-01 08:29:46,32.67,67.99,55.87,23.59
2024-01-01 08:29:47,31.89,64.80,61.42,18.31
2024-01-01 08:29:48,34.15,65.23,60.87,17.50
2024-01-01 08:29:49,36.30,66.93,63.34,12.29
2024-01-01 08:29:50,29.99,65.55,59.70,21.11
2024-01-01 08:29:51,34.08,69.19,55.71,20.08
2024-01-01 08:29:52,33.65,67.29,57.12,24.89
2024-01-01 08:29:53,35.44,68.84,54.73,21.71
2024-01-01 08:29:54,34.64,69.16,63.22,25.55
2024-01-01 08:29:55,32.84,64.77,64.94,17.37
2024-01-01 08:29:56,33.83,69.77,60.67,24.67
2024-01-01 08:29:57,33.00,64.26,63.86,17.97
2024-01-01 08:29:58,36.87,67.65,58.28,23.16
2024-01-01 08:29:59,34.89,66.17,58.78,14.19
2024-01-01 08:30:00,38.78,67.03,55.73,20.95
2024-01-01 08:30:01,34.99,69.52,58.07,12.06
2024-01-01 08:30:02,33.83,65.21,55.06,18.93
2024-01-01 08:30:03,32.36,64.72,61.38,21.77
2024-01-01 08:30:04,31.91,67.09,60.73,17.94
2024-01-01 08:30:05,32.49,72.85,62.74,15.84
2024-01-01 08:30:06,36.33,69.07,58.48,23.45
2024-01-01 08:30:07,36.96,67.92,57.34,19.69
2024-01-01 08:30:08,32.92,65.32,57.63,18.19
2024-01-01 08:30:09,38.02,62.97,57.41,20.36
2024-01-01 08:30:10,35.41,67.02,60.97,30.80
2024-01-01 08:30:11,36.81,67.40,54.48,24.93
2024-01-01 08:30:12,39.89,73.93,56.33,25.04
2024-01-01 08:30:13,38.61,67.48,57.53,22.20
2024-01-01 08:30:14,36.43,69.25,55.99,21.21
2024-01-01 08:30:15,35.34,67.10,57.03,11.05
2024-01-01 08:30:16,32.97,69.27,60.91,18.02
2024-01-01 08:30:17,35.99,71.44,55.00,18.92
2024-01-01 08:30:18,37.16,73.12,58.75,13.45
2024-01-01 08:30:19,35.77,69.52,55.85,16.44
2024-01-01 08:30:20,37.64,66.81,60.60,13.27
2024-01-01 08:30:21,38.22,70.16,64.08,21.18
2024-01-01 08:30:22,37.77,68.89,54.75,24.74
2024-01-01 08:30:23,37.09,71.27,59.35,26.04
2024-01-01 08:30:24,38.89,67.40,54.49,23.42
2024-01-01 08:30:25,39.60,70.84,59.36,18.06
2024-01-01 08:30:26,36.70,71.20,54.18,14.35
2024-01-01 08:30:27,41.87,66.44,56.32,15.22
2024-01-01 08:30:28,39.02,73.70,53.97,17.35
2024-01-01 08:30:29,39.42,73.69,55.73,19.04
2024-01-01 08:30:30,40.97,70.88,52.32,22.15
2024-01-01 08:30:31,40.19,67.15,58.35,18.92
2024-01-01 08:30:32,41.80,74.19,52.41,24.53
2024-01-01 08:30:33,40.64,71.39,57.27,22.44
2024-01-01 08:30:34,39.02,72.25,55.56,23.62
2024-01-01 08:30:35,41.14,73.16,54.97,28.34
2024-01-01 08:30:36,38.31,73.17,57.46,19.28
2024-01-01 08:30:37,40.99,76.34,53.12,25.89
2024-01-01 08:30:38,40.88,73.65,56.10,24.38
2024-01-01 08:30:39,40.71,69.12,60.16,23.33
2024-01-01 08:30:40,41.05,75.64,53.03,28.44
2024-01-01 08:30:41,37.73,73.93,60.88,28.65
2024-01-01 08:30:42,40.57,79.10,60.15,21.58
2024-01-01 08:30:43,42.04,70.46,52.33,24.88
2024-01-01 08:30:44,42.36,73.06,50.22,26.98
2024-01-01 08:30:45,40.16,68.68,56.81,25.01
2024-01-01 08:30:46,44.94,71.29,51.40,28.69
2024-01-01 08:30:47,40.86,71.36,61.09,27.73
2024-01-01 08:30:48,44.71,77.48,53.28,34.19
2024-01-01 08:30:49,43.82,72.34,51.30,21.00
2024-01-01 08:30:50,41.86,68.75,51.44,26.89
2024-01-01 08:30:51,46.89,75.01,55.14,24.00
2024-01-01 08:30:52,41.14,68.74,53.60,30.32
2024-01-01 08:30:53,45.56,77.27,52.80,21.70
2024-01-01 08:30:54,45.91,70.92,55.32,29.82
2024-01-01 08:30:55,42.76,73.54,52.89,26.18
2024-01-01 08:30:56,47.07,73.36,51.62,26.03
2024-01-01 08:30:57,43.98,72.27,53.56,23.45
2024-01-01 08:30:58,45.25,79.73,54.90,27.65
2024-01-01 08:30:59,45.39,77.45,54.54,34.12
2024-01-01 08:31:00,44.79,72.48,52.46,29.95
2024-01-01 08:31:01,46.88,77.60,52.07,32.83
2024-01-01 08:31:02,47.04,75.22,50.66,37.25
2024-01-01 08:31:03,42.15,77.15,50.28,31.91
2024-01-01 08:31:04,48.45,73.58,51.70,28.89
2024-01-01 08:31:05,42.71,77.02,60.05,33.26
2024-01-01 08:31:06,48.30,72.09,48.37,29.48
2024-01-01 08:31:07,48.68,76.37,48.47,29.91
2024-01-01 08:31:08,44.44,72.74,50.72,26.11
2024-01-01 08:31:09,46.00,80.03,54.57,36.16
2024-01-01 08:31:10,44.81,74.21,54.46,31.17
2024-01-01 08:31:11,46.79,75.83,51.45,33.70
2024-01-01 08:31:12,46.80,76.98,49.17,29.09
2024-01-01 08:31:13,49.17,75.95,50.77,35.23
2024-01-01 08:31:14,50.43,76.64,45.05,30.69
2024-01-01 08:31:15,50.80,74.69,49.95,33.42
2024-01-01 08:31:16,47.09,76.47,54.36,37.75
2024-01-01 08:31:17,47.99,78.83,47.45,37.64
2024-01-01 08:31:18,45.24,78.30,48.26,34.63
2024-01-01 08:31:19,47.20,80.17,56.42,27.88
2024-01-01 08:31:20,50.94,84.98,47.60,47.16
2024-01-01 08:31:21,52.44,74.82,51.94,42.40
2024-01-01 08:31:22,46.94,74.69,51.37,38.53
2024-01-01 08:31:23,48.42,77.76,50.46,32.85
2024-01-01 08:31:24,49.76,76.40,51.46,35.62
2024-01-01 08:31:25,50.57,80.11,47.01,34.12
2024-01-01 08:31:26,48.59,80.39,51.24,41.55
2024-01-01 08:31:27,51.26,77.03,48.10,37.75
2024-01-01 08:31:28,49.66,81.94,46.24,33.76
2024-01-01 08:31:29,50.78,81.41,50.54,35.21
2024-01-01 08:31:30,52.10,82.18,47.95,41.77
2024-01-01 08:31:31,51.22,76.04,48.80,43.86
2024-01-01 08:31:32,50.53,78.70,46.05,43.75
2024-01-01 08:31:33,51.39,74.05,53.94,40.84
2024-01-01 08:31:34,51.63,79.01,51.65,36.97
2024-01-01 08:31:35,51.27,83.59,52.13,25.17
2024-01-01 08:31:36,51.69,82.01,48.07,39.48
2024-01-01 08:31:37,55.60,79.98,41.45,38.43
2024-01-01 08:31:38,53.72,81.07,53.62,39.14
2024-01-01 08:31:39,52.21,79.93,48.49,38.93
2024-01-01 08:31:40,54.39,81.42,45.12,33.54
2024-01-01 08:31:41,52.53,82.88,49.73,41.20
2024-01-01 08:31:42,55.74,81.25,50.06,41.61
2024-01-01 08:31:43,54.33,83.58,47.33,41.92
2024-01-01 08:31:44,53.57,83.63,51.69,43.08
2024-01-01 08:31:45,54.88,82.68,50.32,41.81
2024-01-01 08:31:46,51.04,83.42,46.15,37.84
2024-01-01 08:31:47,52.12,90.22,46.71,39.28
2024-01-01 08:31:48,52.18,83.25,51.56,40.01
2024-01-01 08:31:49,55.05,83.64,38.83,40.14
2024-01-01 08:31:50,58.42,82.43,44.50,43.76
2024-01-01 08:31:51,59.61,81.19,39.94,42.40
2024-01-01 08:31:52,56.62,82.62,44.60,48.18
2024-01-01 08:31:53,56.54,82.13,45.18,48.74
2024-01-01 08:31:54,52.13,82.00,47.65,40.26
2024-01-01 08:31:55,54.83,87.15,45.44,24.62
2024-01-01 08:31:56,54.53,90.61,43.99,44.93
2024-01-01 08:31:57,55.06,86.19,53.84,37.84
2024-01-01 08:31:58,56.15,87.15,51.91,36.79
2024-01-01 08:31:59,55.73,81.23,43.07,38.40
2024-01-01 08:32:00,52.91,85.37,53.00,38.20
2024-01-01 08:32:01,58.55,84.19,43.67,42.41
2024-01-01 08:32:02,55.10,82.14,47.33,33.70
